0 1 0 -1.32846404509168E-09 3.35725216376705E-16
0.125 0.996097552218367 0.0623780092176567 0.00195058176950649 4.06479704752711E-05
0.25 0.984435891027469 0.124026096775773 0.00777188789820332 0.000324246655212929
0.375 0.965151468693404 0.184223317532918 0.0173730329721033 0.00108904710563473
0.5 0.938469733119903 0.242268421516328 0.0306040217280945 0.00256375158473775
0.625 0.904702026192581 0.297487527230074 0.0472579424328099 0.00496332361304138
0.75 0.864242127427544 0.349243594252835 0.0670739945895851 0.00848440539205774
0.875 0.817560370431617 0.396944495190434 0.0897413055506752 0.0133014591762821
1 0.765198002711175 0.440050627669097 0.114906594089129 0.0195633000257122
1.125 0.707760076302338 0.478081810861175 0.142163644808179 0.0273895746126876
1.25 0.645906084546605 0.510623373358529 0.171090982583546 0.0368683746938929
1.375 0.580346616719937 0.537331350540586 0.201226017688579 0.0480536232534488
1.5 0.511827670512528 0.557936510268784 0.232087634661784 0.0609639668319381
1.625 0.441124828896658 0.57224835506308 0.263180856246343 0.075581407499737
1.75 0.36903252830692 0.580155158516257 0.294003150715723 0.0918504399227853
1.875 0.296353938612549 0.581629959840138 0.324052513950872 0.109680371882858
2 0.223890776644305 0.576724809606005 0.352834224180175 0.128943255870626
2.125 0.152433190282056 0.565570401327218 0.379868619156753 0.149475928195638
2.25 0.0827498487352548 0.548378394749129 0.404697900864629 0.171084001109624
2.375 0.0155783713927695 0.525434246566467 0.426892525143713 0.193542690132194
2.5 -0.0483837774693103 0.497096013352229 0.446059053569437 0.216600382502822
2.625 -0.108487807677505 0.463779730843346 0.461843801911818 0.23998223161464
2.75 -0.164141423904189 0.425972286377844 0.473939463251576 0.263394328863955
2.875 -0.214815906348096 0.384205641299974 0.482089354021858 0.286527520036614
3 -0.260052021989734 0.339058965857274 0.486091260306176 0.309062703611171
3.125 -0.29946547445951 0.291148598122565 0.485800499316147 0.330676489043747
3.25 -0.332750887927572 0.241119700781745 0.481132109020825 0.351043491453246
3.375 -0.359684837715818 0.189637354350371 0.472062375949523 0.369844040879243
3.5 -0.380127841527708 0.137377523753025 0.458629117034202 0.386770093987891
3.625 -0.394024986365778 0.0850180298479599 0.440931408631089 0.401527039954774
3.75 -0.401406054956871 0.033229341519205 0.419128283308943 0.413840904129729
3.875 -0.402383403433991 -0.017334262215109 0.393437025897293 0.42346244137101
4 -0.397149809888426 -0.066043331173118 0.36412816500119 0.430171468376171
4.125 -0.385974748900575 -0.112301510203207 0.331525556091136 0.433780810851674
4.25 -0.36919977032888 -0.155553196734435 0.295998294124063 0.434139811510897
4.375 -0.34723295189079 -0.195290661051947 0.257957214844613 0.431137282551223
4.5 -0.320542509019089 -0.231060431902213 0.21784897532711 0.424703998191325
4.625 -0.289649656666495 -0.262469135673562 0.176149601761663 0.414814479645413
4.75 -0.255120827530956 -0.289187165385316 0.133357950772662 0.401488264697945
4.875 -0.217559359450615 -0.310953436010896 0.0899887055914752 0.384790388243513
5 -0.177596771360222 -0.327579105298925 0.0465649851942862 0.36483127407747
5.125 -0.13588375212306 -0.338946984072896 0.00361173939495861 0.341765583413764
5.25 -0.0930809896922446 -0.34501393115256 -0.03835291068179 0.315792313652655
5.375 -0.0498496399436509 -0.345810199676197 -0.0788236142657035 0.287150869875149
5.5 -0.00684343998486764 -0.341438150044002 -0.117315481734271 0.256117849111317
5.625 0.0353018577478274 -0.332069969309235 -0.153370679186727 0.223006439416424
5.75 0.0759753319474964 -0.317944436645072 -0.186564741820608 0.188160354466025
5.875 0.11460169929545 -0.299362787797512 -0.216512479904202 0.151950134365374
6 0.150645257172129 -0.276683858088124 -0.242873216079665 0.11476838142702
6.125 0.183618979185543 -0.250317911267161 -0.265355446249133 0.0770245614255375
6.25 0.213090052987562 -0.220720877496912 -0.283720730885026 0.0391396165089666
6.375 0.238685118853937 -0.188386963122747 -0.297786596733158 0.00154028118366173
6.5 0.260094605481629 -0.153841301365405 -0.307430049200844 -0.0353466448284692
6.625 0.277076110809569 -0.117632140723009 -0.312587336973089 -0.0711000715832384
6.75 0.289456789673261 -0.0803227852095098 -0.313256128262799 -0.10531049725879
6.875 0.297134724556736 -0.042483403290758 -0.309493535545942 -0.137585557938513
7 0.300079270396817 -0.00468282343684479 -0.301417226851922 -0.16755557985315
7.125 0.298330379111864 0.0325195664365997 -0.289202080403139 -0.194878617943239
7.25 0.291996924057886 0.0685817082665962 -0.273077836058272 -0.21924531910502
7.375 0.281254058751103 0.102986395412773 -0.253325539140782 -0.240383276814901
7.5 0.266339657736099 0.135248100976383 -0.230273399913454 -0.258060891676542
7.625 0.247549900231038 0.164921200131885 -0.204291868693075 -0.272090722084599
7.75 0.225234068966656 0.191602592783193 -0.175788221611049 -0.282332024587654
7.875 0.199788647289609 0.214940314431603 -0.145200634559853 -0.28869202900379
